ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27.0,CHOCÓ,27495,NUQUÍ,27495001.0,ARUSÍ (NUQUÍ - CHOCO),2024,7,18926.0,7459.0,60.0,Domingo,07/14/2024 11:45:00 AM,15.06
27.0,CHOCÓ,27495,NUQUÍ,27495011.0,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,7,986.0,443.0,5.62,Lunes,07/08/2024 07:00:00 PM,7.12
27.0,CHOCÓ,27495,NUQUÍ,27495912.0,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2024,7,7219.0,2956.0,11.5,Jueves,07/11/2024 03:30:00 PM,22.29
27.0,CHOCÓ,27495,NUQUÍ,27495000.0,NUQUÍ (NUQUÍ - CHOCÓ),2024,7,312363.0,105627.0,575.87,Martes,07/16/2024 07:45:00 PM,23.51
27.0,CHOCÓ,27001,QUIBDÓ,27001029.0,TAGACHI (QUIBDÓ - CHOCÓ),2024,7,462.0,138.0,18.14,Viernes,07/05/2024 08:00:00 PM,1.07
27.0,CHOCÓ,27800,UNGUÍA,27800005.0,TITUMATE (UNGUÍA - CHOCÓ),2024,7,18007.0,4842.0,76.91,Lunes,07/22/2024 08:30:00 PM,10.29
27.0,CHOCÓ,27800,UNGUÍA,27800000.0,UNGUÍA (UNGUÍA - CHOCÓ),2024,7,508534.0,160237.0,1051.78,Lunes,07/15/2024 12:15:00 AM,22.23
94.0,GUAINÍA,94343,BARRANCO MINAS,94343000.0,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2024,7,87489.0,29752.0,245.59,Miercoles,07/17/2024 10:15:00 AM,15.36
94.0,GUAINÍA,94001,INÍRIDA,94001905.0,CHORRO BOCON (INÍRIDA - GUAINÍA),2024,7,5177.0,364.0,17.16,Jueves,07/25/2024 07:15:00 PM,16.04
94.0,GUAINÍA,94001,INÍRIDA,94001000.0,INÍRIDA (INÍRIDA - GUAINÍA),2024,7,2042573.0,557699.0,3836.8,Jueves,07/25/2024 02:45:00 PM,24.0
44.0,LA GUAJIRA,44847,URIBIA,44847012.0,NAZARETH (URIBIA - LA GUAJIRA),2024,7,38023.0,8637.0,262.08,Martes,07/16/2024 07:00:00 PM,5.36
47.0,MAGDALENA,47189,CIÉNAGA,47189018.0,PALMOR (CIÉNAGA - MAGDALENA),2024,7,76944.0,27976.0,167.74,Domingo,07/21/2024 07:15:00 PM,21.53
50.0,META,50325,MAPIRIPAN,50325000.0,MAPIRIPAN (MAPIRIPAN - META),2024,7,175985.0,58347.0,347.6,Lunes,07/29/2024 06:45:00 PM,23.59
52.0,NARIÑO,52250,EL CHARCO,52250016.0,ALTERÓN (URIBE URIBE) (EL CHARCO - NARIÑO),2024,7,283.0,177.0,6.14,Lunes,07/29/2024 07:15:00 PM,1.53
52.0,NARIÑO,52250,EL CHARCO,52250005.0,LAS MERCEDES (EL CHARCO - NARIÑO),2024,7,1211.0,851.0,8.8,Sabado,07/06/2024 09:30:00 PM,5.37
52.0,NARIÑO,52250,EL CHARCO,52250007.0,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2024,7,13460.0,4010.0,64.0,Lunes,07/15/2024 08:30:00 PM,9.4
52.0,NARIÑO,52390,LA TOLA,52390005.0,AGUACATAL (LA TOLA - NARIÑO),2024,7,2252.0,482.0,10.37,Sabado,07/13/2024 07:15:00 PM,9.14
52.0,NARIÑO,52390,LA TOLA,52390013.0,AMARALES (LA TOLA - NARIÑO),2024,7,7626.0,2501.0,56.35,Martes,07/30/2024 07:45:00 PM,6.2
52.0,NARIÑO,52390,LA TOLA,52390003.0,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024,7,6165.0,2772.0,25.96,Sabado,07/20/2024 12:30:00 PM,11.23
52.0,NARIÑO,52390,LA TOLA,52390009.0,MULATOS (LA TOLA - NARIÑO),2024,7,4478.0,2834.0,27.97,Martes,07/02/2024 06:00:00 PM,8.07
52.0,NARIÑO,52390,LA TOLA,52390016.0,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2024,7,4799.0,1757.0,27.01,Jueves,07/25/2024 07:00:00 PM,8.0
52.0,NARIÑO,52427,MAGÜÍ,52427913.0,LA ISLA (MAGÜÍ - NARIÑO),2024,7,0.0,0.0,0.0,Lunes,07/01/2024 12:00:00 AM,0.0
52.0,NARIÑO,52427,MAGÜÍ,52427915.0,LAS LAJAS (MAGÜÍ - NARIÑO),2024,7,0.0,0.0,0.0,Lunes,07/01/2024 12:00:00 AM,0.0
52.0,NARIÑO,52473,MOSQUERA,52473010.0,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2024,7,2725.0,961.0,15.05,Jueves,07/04/2024 12:00:00 PM,10.17
52.0,NARIÑO,52490,OLAYA HERRERA,52490913.0,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2024,7,2438.0,739.0,13.56,Miercoles,07/03/2024 07:15:00 PM,6.48
52.0,NARIÑO,52621,ROBERTO PAYAN,52621912.0,TAMAJE (ROBERTO PAYAN - NARIÑO),2024,7,4916.0,3030.0,27.82,Martes,07/16/2024 08:30:00 PM,8.51
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055.0,BOCAS DE CURAY (TUMACO - NARIÑO),2024,7,8110.0,3002.0,50.4,Sabado,07/13/2024 07:00:00 PM,7.16
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217.0,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024,7,24929.0,9692.0,105.6,Miercoles,07/24/2024 07:15:00 PM,10.49
52.0,NARIÑO,52696,SANTA BÁRBARA,52696014.0,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2024,7,3178.0,1695.0,20.67,Sabado,07/27/2024 08:00:00 PM,6.27
86.0,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009.0,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2024,7,2684.0,1626.0,22.4,Sabado,07/06/2024 05:00:00 PM,5.24
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069.0,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2024,7,5757.0,1043.0,39.47,Miercoles,07/31/2024 07:45:00 PM,8.35
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109105.0,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2024,7,2224.0,642.0,10.69,Martes,07/16/2024 05:45:00 PM,8.32
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028.0,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024,7,101752.0,35905.0,207.86,Lunes,07/15/2024 08:15:00 PM,23.14
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109081.0,PUNTA BONITA,2024,7,4166.0,3331.0,22.69,Miercoles,07/10/2024 09:00:00 PM,7.44
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032.0,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024,7,7990.0,3515.0,32.64,Sabado,07/13/2024 11:30:00 AM,10.18
97.0,VAUPÉS,97161,CARURÚ,97161000.0,CARURÚ (CARURÚ - VAUPÉS),2024,7,27690.0,7064.0,74.89,Lunes,07/22/2024 06:30:00 PM,16.43
97.0,VAUPÉS,97001,MITÚ,97001000.0,MITÚ (MITÚ - VAUPÉS),2024,7,1494513.0,368701.0,3077.97,Viernes,07/05/2024 12:15:00 PM,23.58
97.0,VAUPÉS,97666,TARAIRA,97666000.0,TARAIRA (TARAIRA - VAUPÉS),2024,7,36778.0,9619.0,122.94,Miercoles,07/03/2024 12:15:00 PM,12.14
91.0,AMAZONAS,91540,PUERTO NARIÑO,91540000.0,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2024,5,132215.0,41907.0,286.4,Jueves,05/23/2024 06:00:00 PM,24.0
91.0,AMAZONAS,91798,TARAPACA (ANM),91798000.0,TARAPACA (TARAPACA (ANM) - AMAZONAS),2024,5,28132.0,12662.0,102.6,Viernes,05/03/2024 06:30:00 PM,10.16
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873010.0,LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA),2024,5,2686.0,1110.0,27.46,Martes,05/21/2024 07:45:00 PM,4.19
88.0,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000.0,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024,5,1331271.0,284638.0,2190.28,Viernes,05/10/2024 03:00:00 PM,23.59
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007.0,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,5,64368.0,30561.0,247.59,Sábado,05/18/2024 10:00:00 PM,10.9
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017.0,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,5,13543.0,4513.0,52.58,Jueves,05/16/2024 09:00:00 PM,10.2
19.0,CAUCA,19809,TIMBIQUÍ,19809014.0,CHACON (TIMBIQUÍ - CAUCA),2024,5,4286.0,1264.0,31.25,Lunes,05/06/2024 08:00:00 PM,7.58
19.0,CAUCA,19809,TIMBIQUÍ,19809010.0,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2024,5,4502.0,1728.0,50.4,Martes,05/27/2024 07:00:00 AM,5.54
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,COTEJE (TIMBIQUÍ - CAUCA),2024,5,5778.0,4333.0,28.4,Martes,05/28/2024 08:45:00 PM,7.56
19.0,CAUCA,19809,TIMBIQUÍ,19809026.0,LOS BRAZOS (TIMBIQUÍ - CAUCA),2024,5,7285.0,3271.0,37.34,Domingo,05/12/2024 08:00:00 PM,8.0
19.0,CAUCA,19809,TIMBIQUÍ,19809007.0,SAN JOSE (TIMBIQUÍ - CAUCA),2024,5,6623.0,4522.0,37.39,Sábado,05/06/2024 07:15:00 PM,7.08
19.0,CAUCA,19809,TIMBIQUÍ,19809009.0,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2024,5,3496.0,1019.0,20.35,Miércoles,05/15/2024 07:15:00 PM,6.45
27.0,CHOCÓ,27006,ACANDÍ,27006000.0,ACANDÍ (ACANDÍ - CHOCÓ),2024,5,598738.0,171032.0,1554.78,Miércoles,05/29/2024 09:00:00 PM,18.53
27.0,CHOCÓ,27006,ACANDÍ,27006003.0,CAPURGANA (ACANDÍ - CHOCÓ),2024,5,420977.0,142002.0,878.68,Lunes,05/06/2024 09:30:00 PM,21.41
27.0,CHOCÓ,27006,ACANDÍ,27006007.0,SAN FRANCISCO (ACANDÍ - CHOCÓ),2024,5,17322.0,6530.0,77.66,lunes,05/25/2024 08:00:00 PM,9.21
27.0,CHOCÓ,27025,ALTO BAUDO,27025000.0,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,5,56244.0,19018.0,128.74,Miercoles,05/01/2024 12:00:00 PM,23.42
27.0,CHOCÓ,27075,BAHÍA SOLANO,27075000.0,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,5,874026.0,247553.0,1664.96,Miercoles,05/01/2024 11:15:00 AM,23.44
27.0,CHOCÓ,27075,BAHÍA SOLANO,27075002.0,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,5,188024.0,68687.0,378.05,Lunes,05/27/2024 07:00:00 PM,23.18
27.0,CHOCÓ,27077,BAJO BAUDÓ,27077905.0,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,5,3552.0,1341.0,17.44,Lunes,05/06/2024 07:45:00 PM,8.0
27.0,CHOCÓ,27077,BAJO BAUDÓ,27077029.0,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,5,836.0,359.0,7.01,Viernes,05/17/2024 08:15:00 PM,5.16
27.0,CHOCÓ,27077,BAJO BAUDÓ,27077026.0,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,5,4866.0,1370.0,37.38,Viernes,05/17/2024 07:00:00 PM,6.13
27.0,CHOCÓ,27077,BAJO BAUDÓ,27077008.0,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,5,705.0,288.0,5.71,Lunes,05/13/2024 06:00:00 PM,7.3
27.0,CHOCÓ,27077,BAJO BAUDÓ,27077000.0,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024,5,246317.0,95726.0,479.42,Sábado,05/18/2024 03:15:00 PM,22.43
27.0,CHOCÓ,27077,BAJO BAUDÓ,27077916.0,TERRON (BAJO BAUDÓ - CHOCÓ),2024,5,4192.0,1769.0,26.42,Sábado,05/04/2024 12:45:00 PM,7.22
27.0,CHOCÓ,27077,BAJO BAUDÓ,27077019.0,VIRUDO (BAJO BAUDÓ - CHOCÓ),2024,5,4294.0,5965.0,31.38,Martes,05/21/2024 09:45:00 PM,5.25
27.0,CHOCÓ,27099,BOJAYÁ,27099000.0,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2024,5,84005.0,23959.0,299.23,Sábado,05/06/2024 08:00:00 PM,12.24
27.0,CHOCÓ,27099,BOJAYÁ,27099005.0,NAPIPI (BOJAYÁ - CHOCÓ),2024,5,12426.0,4213.0,73.6,Lunes,05/20/2024 07:00:00 PM,7.39
27.0,CHOCÓ,27099,BOJAYÁ,27099008.0,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2024,5,12349.0,3815.0,60.0,Viernes,05/31/2024 06:45:00 PM,8.16
27.0,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250023.0,PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,5,3527.0,1038.0,18.87,Miercoles,05/22/2024 07:30:00 PM,7.16
27.0,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000.0,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,5,36700.0,17118.0,256.34,Viernes,05/31/2024 07:30:00 PM,6.0
27.0,CHOCÓ,27372,JURADO,27372000.0,JURADO (JURADO - CHOCÓ),2024,5,180964.0,63060.0,331.2,Martes,05/28/2024 12:00:00 PM,23.47
27.0,CHOCÓ,27425,MEDIO ATRATO,27425000.0,BETE (MEDIO ATRATO - CHOCÓ),2024,5,17901.0,8923.0,68.0,Miercoles,05/22/2024 11:30:00 AM,12.36
27.0,CHOCÓ,27425,MEDIO ATRATO,27425008.0,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024,5,2481.0,1112.0,19.15,Miercoles,05/15/2024 07:30:00 PM,6.04
27.0,CHOCÓ,27491,NOVITA,27491004.0,JUNTAS DE TAMANA (NOVITA - CHOCÓ),2024,5,1863.0,620.0,11.99,Viernes,05/31/2024 06:45:00 PM,6.51
27.0,CHOCÓ,27495,NUQUÍ,27495001.0,ARUSÍ (NUQUÍ - CHOCO),2024,5,20705.0,7668.0,62.4,Lunes,05/16/2024 07:45:00 PM,15.19
27.0,CHOCÓ,27495,NUQUÍ,27495011.0,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,5,876.0,372.0,5.16,Miercoles,05/08/2024 07:00:00 PM,7.45
27.0,CHOCÓ,27495,NUQUÍ,27495912.0,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2024,5,7439.0,1873.0,11.5,Sábado,05/04/2024 12:30:00 PM,21.39
27.0,CHOCÓ,27495,NUQUÍ,27495000.0,NUQUÍ (NUQUÍ - CHOCÓ),2024,5,306425.0,109467.0,556.51,Jueves,05/30/2024 07:30:00 PM,23.57
27.0,CHOCÓ,27001,QUIBDÓ,27001029.0,TAGACHI (QUIBDÓ - CHOCÓ),2024,5,0.0,0.0,0.0,Miercoles,05/01/2024 12:00:00 PM,0.0
27.0,CHOCÓ,27615,RIOSUCIO,27615011.0,SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ),2024,5,328.0,112.0,4.28,Lunes,05/27/2024 07:15:00 PM,3.05
27.0,CHOCÓ,27800,UNGUÍA,27800005.0,TITUMATE (UNGUÍA - CHOCÓ),2024,5,16923.0,4450.0,76.74,Jueves,05/30/2024 08:30:00 PM,9.26
27.0,CHOCÓ,27800,UNGUÍA,27800000.0,UNGUÍA (UNGUÍA - CHOCÓ),2024,5,484045.0,156408.0,987.36,Jueves,05/30/2024 07:45:00 PM,22.18
94.0,GUAINÍA,94343,BARRANCO MINAS,94343000.0,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2024,5,76458.0,22812.0,239.27,Miercoles,05/08/2024 02:00:00 PM,14.3
94.0,GUAINÍA,94001,INÍRIDA,94001000.0,INÍRIDA (INÍRIDA - GUAINÍA),2024,5,2265989.0,635769.0,4151.84,Martes,05/14/2024 03:30:00 PM,23.59
44.0,LA GUAJIRA,44847,URIBIA,44847003.0,CABO DE LA VELA (URIBIA - LA GUAJIRA),2024,5,37485.0,3837.0,148.84,Jueves,05/02/2024 09:00:00 PM,10.2
44.0,LA GUAJIRA,44847,URIBIA,44847012.0,NAZARETH (URIBIA - LA GUAJIRA),2024,5,33425.0,7490.0,263.04,Lunes,05/27/2024 07:00:00 PM,4.57
47.0,MAGDALENA,47189,CIÉNAGA,47189018.0,PALMOR (CIÉNAGA - MAGDALENA),2024,5,92841.0,32703.0,174.78,Sábado,05/04/2024 12:00:00 PM,22.36
50.0,META,50325,MAPIRIPAN,50325000.0,MAPIRIPAN (MAPIRIPAN - META),2024,5,182486.0,59588.0,356.4,Martes,05/07/2024 03:00:00 PM,23.59
52.0,NARIÑO,52250,EL CHARCO,52250007.0,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2024,5,14018.0,3736.0,56.0,Viernes,05/03/2024 02:45:00 PM,10.26
52.0,NARIÑO,52390,LA TOLA,52390005.0,AGUACATAL (LA TOLA - NARIÑO),2024,5,737.0,256.0,9.95,Domingo,05/26/2024 08:00:00 PM,3.0
52.0,NARIÑO,52390,LA TOLA,52390013.0,AMARALES (LA TOLA - NARIÑO),2024,5,6807.0,804.0,54.21,Viernes,05/10/2024 08:00:00 PM,5.44
52.0,NARIÑO,52390,LA TOLA,52390003.0,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024,5,4406.0,1896.0,22.68,Viernes,05/10/2024 12:30:00 PM,9.2
52.0,NARIÑO,52390,LA TOLA,52390009.0,MULATOS (LA TOLA - NARIÑO),2024,5,4050.0,2490.0,30.5,Miercoles,05/01/2024 05:00:00 PM,7.0
52.0,NARIÑO,52427,MAGÜÍ,52427910.0,EL ROSARIO,2024,5,268.0,50.0,5.66,Sábado,05/25/2024 06:00:00 PM,1.56
52.0,NARIÑO,52427,MAGÜÍ,52427913.0,LA ISLA (MAGÜÍ - NARIÑO),2024,5,0.0,0.0,0.0,Miercoles,05/01/2024 12:00:00 PM,0.0
52.0,NARIÑO,52427,MAGÜÍ,52427915.0,LAS LAJAS (MAGÜÍ - NARIÑO),2024,5,0.0,0.0,0.0,Miercoles,05/01/2024 12:00:00 PM,0.0
52.0,NARIÑO,52473,MOSQUERA,52473010.0,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2024,5,21.0,6.0,9.17,Miercoles,05/22/2024 07:15:00 PM,0.05
52.0,NARIÑO,52490,OLAYA HERRERA,52490913.0,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2024,5,1733.0,575.0,14.33,Miercoles,05/15/2024 05:45:00 PM,4.48
52.0,NARIÑO,52621,ROBERTO PAYAN,52621912.0,TAMAJE (ROBERTO PAYAN - NARIÑO),2024,5,5291.0,3418.0,24.36,Miercoles,05/29/2024 05:00:00 PM,9.38
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055.0,BOCAS DE CURAY (TUMACO - NARIÑO),2024,5,5986.0,2425.0,48.0,Sábado,05/04/2024 06:45:00 PM,5.46
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217.0,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024,5,23427.0,8802.0,112.0,Viernes,05/17/2024 06:45:00 PM,9.51
52.0,NARIÑO,52696,SANTA BÁRBARA,52696014.0,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2024,5,3712.0,4191.0,20.93,Miercoles,05/01/2024 08:00:00 PM,7.03
86.0,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009.0,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2024,5,2821.0,1686.0,22.4,Viernes,05/10/2024 08:15:00 PM,5.38
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069.0,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2024,5,7219.0,1389.0,31.01,Sábado,05/18/2024 07:30:00 PM,10.19
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109105.0,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2024,5,2101.0,516.0,10.29,martes,05/06/2024 07:30:00 PM,7.51
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028.0,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024,5,88938.0,31614.0,232.67,Viernes,05/17/2024 02:45:00 PM,19.0
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109081.0,PUNTA BONITA,2024,5,2617.0,3171.0,16.32,domingo,05/17/2024 07:15:00 PM,6.3
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032.0,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024,5,7030.0,2924.0,33.12,Martes,05/21/2024 11:45:00 AM,8.5
97.0,VAUPÉS,97161,CARURÚ,97161000.0,CARURÚ (CARURÚ - VAUPÉS),2024,5,0.0,0.0,0.0,Miercoles,05/01/2024 12:00:00 PM,0.0
97.0,VAUPÉS,97001,MITÚ,97001000.0,MITÚ (MITÚ - VAUPÉS),2024,5,1554976.0,383483.0,3148.47,Jueves,05/02/2024 01:15:00 PM,23.55
97.0,VAUPÉS,97666,TARAIRA,97666000.0,TARAIRA (TARAIRA - VAUPÉS),2024,5,37059.0,11165.0,132.79,Miercoles,05/08/2024 12:00:00 PM,12.02
99.0,VICHADA,99001,PUERTO CARREÑO,99001000.0,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024,5,2542425.0,737306.0,5060.0,Viernes,05/03/2024 02:15:00 PM,23.47
99.0,VICHADA,99001,PUERTO CARREÑO,99001000.0,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024,7,2176306.0,679900.0,4795.12,Miercoles,07/10/2024 03:30:00 PM,23.58
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873010.0,LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA),2024,1,5137.0,2908.0,26.01,Domingo,01/28/2024 06:45:00 PM,8.53
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873013.0,LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA),2024,1,6070.0,2216.0,28.56,Domingo,01/28/2024 02:45:00 PM,8.16
88.0,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000.0,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024,1,1209660.0,254221.0,2028.26,Jueves,01/04/2024 09:30:00 PM,23.57
88.0,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000.0,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2024,1,19289185.0,5435213.0,25627.81,Lunes,01/15/2024 03:45:00 PM,23.59
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007.0,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,1,57124.0,25836.0,280.52,Viernes,01/05/2024 07:00:00 PM,9.44
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037.0,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2024,1,7245.0,2832.0,23.97,Domingo,01/07/2024 05:30:00 AM,12.0
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017.0,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,1,2051.0,740.0,41.06,Lunes,01/29/2024 10:15:00 PM,1.51
18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001.0,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,1,17412.0,6532.0,96.36,Sábado,01/27/2024 07:45:00 PM,7.34
18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150002.0,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,1,4322.0,1966.0,41.32,Miércoles,01/31/2024 07:15:00 PM,4.13
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002.0,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,1,0.0,0.0,0.0,Lunes,01/01/2024 12:00:00 AM,0.0
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009.0,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,1,12.0,5.0,20.92,Martes,01/30/2024 01:30:00 PM,1.0
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753033.0,VILLA LOBOS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,1,11458.0,4545.0,69.97,Miércoles,01/17/2024 07:30:00 PM,6.26
19.0,CAUCA,19318,GUAPI,19318008.0,LIMONES (GUAPI - CAUCA),2024,1,9374.0,4150.0,42.73,Lunes,01/15/2024 07:45:00 PM,9.39
19.0,CAUCA,19318,GUAPI,19318013.0,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2024,1,11279.0,6561.0,50.77,Viernes,01/26/2024 07:45:00 PM,9.13
19.0,CAUCA,19418,LÓPEZ DE MICAY,19418033.0,BOCA GRANDE (LÓPEZ DE MICAY - CAUCA),2024,1,3845.0,837.0,28.84,Miércoles,01/03/2024 07:30:00 PM,5.24
19.0,CAUCA,19418,LÓPEZ DE MICAY,19418038.0,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2024,1,2762.0,1281.0,35.14,Viernes,01/26/2024 07:15:00 PM,4.22
19.0,CAUCA,19418,LÓPEZ DE MICAY,19418009.0,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2024,1,7653.0,2786.0,32.0,Sábado,01/13/2024 07:15:00 PM,10.23
19.0,CAUCA,19418,LÓPEZ DE MICAY,19418011.0,RIO MAYA - DOS QUEBRADAS (LÓPEZ DE MICAY - CAUCA),2024,1,4199.0,1449.0,31.36,Viernes,01/26/2024 07:15:00 PM,6.1
19.0,CAUCA,19418,LÓPEZ DE MICAY,19418012.0,SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA),2024,1,2504.0,660.0,47.78,Viernes,01/26/2024 06:45:00 PM,2.33
